,item_id,recommend,user_id,sentiment_analysis,date
581,214950,True,76561198057086148,1,"January 17, 2015"
582,218620,True,Acidius99,2,"June 21, 2014"
583,292030,True,Acidius99,1,
584,261640,True,Acidius99,1,
585,220240,True,Acidius99,2,"December 30, 2014"
586,271290,False,Acidius99,0,"July 9, 2015"
587,313740,True,acorn13,1,"July 31, 2014"
588,34330,True,acorn13,1,"July 12, 2012"
589,271590,True,acorn13,1,"May 1, 2015"
590,570,True,adamcookie,2,
591,291550,True,AddzyTheBaddzy,2,"February 2, 2015"
592,259080,True,AddzyTheBaddzy,2,"December 16, 2013"
593,233250,True,mrfunkyjunkie,1,"January 5, 2014"
594,256350,True,mrfunkyjunkie,2,"November 23, 2014"
595,249380,True,mrfunkyjunkie,1,"March 11, 2015"
596,275850,False,mradobe7,0,
597,337320,True,76561198167207237,1,
598,391540,True,76561198167207237,0,"December 25, 2015"
599,265930,True,76561198167207237,1,"November 29, 2015"
600,620,True,76561198167207237,2,"November 6, 2015"
601,730,True,cancerkek,1,"February 27, 2015"
602,10090,True,76561198073508075,2,"April 13, 2014"
603,251570,True,76561198073508075,1,
604,218680,True,76561198073508075,1,"June 7, 2014"
605,252490,False,76561198074323290,1,
606,251060,False,76561198074323290,1,
607,252490,False,76561198090899557,0,
608,22370,True,advenger95,1,"June 5, 2015"
609,307690,True,advenger95,1,"September 2, 2015"
610,72850,True,advenger95,1,"June 5, 2015"
611,1250,True,EndAtHallow,1,"January 15, 2015"
612,440,True,76561198063624801,0,"January 12, 2014"
613,440,True,aeryal,2,"May 3, 2014"
614,570,True,76561198070263209,1,"December 13, 2013"
615,248610,True,76561198015968275,1,"September 6, 2015"
616,208090,True,Agiegamma,1,"February 12, 2014"
617,250340,True,76561198082614708,1,"April 28, 2014"
618,244850,True,Agronoth,1,"February 9, 2014"
619,221640,True,Agronoth,1,"April 24, 2015"
620,104900,True,Agronoth,1,"March 21, 2015"
621,105600,True,Agronoth,2,"February 28, 2015"
622,9450,False,Agronoth,1,"July 15, 2015"
623,262410,True,UnholyFallenAngel,2,"October 7, 2014"
624,222940,True,UnholyFallenAngel,2,"December 22, 2015"
625,221040,True,UnholyFallenAngel,1,"May 6, 2014"
626,221100,True,76561198068565589,1,"February 22, 2014"
627,286570,True,76561198068565589,1,"July 18, 2015"
628,263440,False,76561198068565589,2,"October 24, 2014"
629,4000,True,SlutOnTheSpit,2,"January 2, 2014"
630,223710,True,WestyGaming,1,"June 7, 2014"
631,317360,True,NaruseAiria,2,"October 28, 2014"
632,108600,True,NaruseAiria,0,"October 15, 2014"
633,259080,True,NaruseAiria,2,"December 20, 2013"
634,208520,True,NaruseAiria,1,"December 6, 2013"
635,239660,True,76561198067713802,1,"September 27, 2015"
636,304930,True,76561198067713802,2,"March 28, 2015"
637,730,True,76561198187212131,2,
638,495890,True,76561198044678148,1,
639,472680,True,76561198044678148,1,
640,4000,True,Alex680,2,"April 25, 2014"
641,295270,True,alansiulun,2,"November 1, 2014"
642,265930,True,alansiulun,2,"May 21, 2015"
643,283920,True,Albolah,1,"December 29, 2015"
644,440,True,Albolah,1,"October 18, 2015"
645,294650,True,Albolah,1,"December 30, 2015"
646,432020,False,76561198003056556,1,
647,233720,True,76561198003056556,1,"August 15, 2014"
648,319630,True,maxpaynepillkiller,0,
649,12120,True,maxpaynepillkiller,1,"December 30, 2015"
650,241930,True,maxpaynepillkiller,1,
651,428690,True,maxpaynepillkiller,2,
652,55230,True,maxpaynepillkiller,2,"October 7, 2015"
653,243470,False,maxpaynepillkiller,1,
654,227860,False,AlexNoClutch,1,"June 5, 2015"
655,218620,True,Alexwai04,1,"January 9, 2015"
656,208090,True,76561198095481910,0,"February 1, 2014"
657,730,True,76561198164545985,2,
658,228280,True,AlkalineDeath,1,"March 2, 2015"
659,240760,True,AlkalineDeath,1,"October 16, 2014"
660,226700,True,76561198075935236,1,"January 26, 2015"
661,250900,True,76561198075935236,2,"August 27, 2015"
662,35450,True,mintifreshbadger,1,"November 9, 2015"
663,9900,True,AlpacaRevolution,1,
664,212680,True,AlpacaRevolution,2,"October 2, 2014"
665,346110,False,AlpacaRevolution,1,"September 13, 2015"
666,236370,True,AlphaBryn444,1,
667,381210,True,76561198071952798,1,
668,265930,False,76561198071952798,1,
669,218620,True,76561198071952798,1,
670,205100,True,76561198071952798,2,"November 29, 2013"
671,570,True,76561198009001563,1,"September 3, 2014"
672,271290,True,76561198016753953,2,"March 21, 2014"
673,570,True,76561198016753953,1,"January 27, 2014"
674,346010,True,smegmyfoodle,1,"February 3, 2015"
675,239250,True,smegmyfoodle,1,"January 22, 2015"
676,313120,True,76561198057869849,2,"June 1, 2015"
677,211820,True,76561198058836921,2,"January 17, 2015"
678,218620,True,lol_ursuchanoob,0,"August 8, 2014"
679,12210,True,lol_ursuchanoob,1,"April 17, 2014"
680,220240,True,lol_ursuchanoob,1,"March 12, 2014"
681,17300,True,lol_ursuchanoob,1,"January 23, 2014"
682,206440,True,AMV72,2,"January 21, 2013"
683,209100,False,AMV72,1,"September 27, 2012"
684,209000,True,AMV72,1,"November 25, 2013"
685,218060,True,AMV72,1,"November 25, 2013"
686,24240,True,AMV72,2,"July 19, 2012"
687,440,True,76561198069170979,1,"June 26, 2015"
688,224540,False,76561198085956238,0,
689,242860,False,76561198085956238,0,
690,47410,True,76561198085956238,1,
691,34330,False,76561198085956238,0,
692,730,True,76561198132540690,1,"May 26, 2015"
693,220200,True,76561198132540690,1,"March 5, 2015"
694,113020,True,711armageddoncarmageddon,1,"July 4, 2015"
695,105600,True,711armageddoncarmageddon,1,"July 3, 2015"
696,9480,True,711armageddoncarmageddon,1,"July 3, 2015"
697,359870,True,76561198034868596,1,
698,22230,True,Andraison,0,"July 31, 2015"
699,203770,True,76561198055790408,2,"December 6, 2013"
700,550,True,76561198069560699,1,"December 30, 2013"
701,259080,True,76561198069560699,1,"December 16, 2013"
702,72850,True,76561198069560699,1,"November 28, 2013"
703,8870,True,76561198069560699,1,"March 26, 2014"
704,230410,True,76561198099625419,1,"May 8, 2014"
705,200260,True,76561198099625419,1,"May 8, 2014"
706,19900,True,76561198099625419,2,"December 22, 2013"
707,241540,True,76561198099625419,1,"December 20, 2013"
708,220,True,76561198099625419,1,"November 28, 2013"
709,227940,False,76561198084032274,0,"October 29, 2014"
710,236390,False,76561198084032274,2,"September 29, 2014"
711,17390,True,Angrovar,1,"August 16, 2014"
712,359320,True,Angrovar,1,"November 11, 2015"
713,317360,True,AngryAinsley,1,"August 1, 2015"
714,253030,True,AngryAinsley,1,"August 1, 2015"
715,295110,True,AngryAinsley,1,"July 24, 2015"
716,264710,True,AngryAinsley,1,"April 7, 2015"
717,274310,True,uradumbtit,1,"May 29, 2014"
718,4000,True,uradumbtit,2,"August 4, 2014"
719,252470,True,76561198037038784,1,
720,730,True,IKillNoobsFirst,2,"March 27, 2015"
721,344770,True,76561198037888300,2,"September 12, 2015"
722,22380,True,1234865654,2,"June 29, 2014"
723,440,True,76561198040925596,2,
724,9900,True,76561198084123358,2,"February 7, 2015"
725,107410,False,Apachehavoc,1,"October 31, 2014"
726,221640,True,ApexNZ,1,"February 3, 2014"
727,202170,True,ApexNZ,2,"May 9, 2014"
728,49520,True,ApexNZ,1,"February 9, 2014"
729,245490,True,ApexNZ,2,"August 19, 2014"
730,313120,True,ApexNZ,1,"February 28, 2015"
731,113020,False,76561198039441595,1,"June 9, 2014"
732,319510,False,76561198039441595,2,"January 23, 2015"
733,20,False,76561198039441595,1,"June 20, 2014"
734,209080,False,76561198039441595,0,"May 31, 2014"
735,223470,False,76561198039441595,1,"May 7, 2014"
736,417860,True,76561198039441595,1,"November 20, 2015"
737,269250,True,76561198039441595,1,"May 6, 2015"
738,313740,False,76561198039441595,0,"November 18, 2014"
739,8190,True,76561198039441595,0,"May 31, 2014"
740,377160,True,76561198036687918,1,"December 20, 2015"
741,730,True,benjamin27,1,"November 20, 2015"
742,244850,True,benjamin27,2,"July 19, 2014"
743,212500,True,AppoGetsSuperAdmin,1,"June 26, 2015"
744,570,False,AppoGetsSuperAdmin,0,"August 29, 2015"
745,104900,True,AppoGetsSuperAdmin,1,"August 8, 2015"
746,12160,True,76561198071475367,1,
747,219990,True,76561198049916759,2,"July 2, 2015"
748,293260,True,76561198049916759,1,"September 11, 2015"
749,219640,True,76561198065064829,2,
750,214420,False,XABLAUziitu,2,"December 22, 2015"
751,105600,True,XABLAUziitu,1,"October 17, 2015"
752,440,True,XABLAUziitu,1,"February 15, 2013"
753,200210,True,XABLAUziitu,1,"January 24, 2013"
754,218130,True,76561198012909706,2,"December 7, 2013"
755,252490,False,dragonchief,1,"January 10, 2014"
756,270210,True,76561198040530605,1,
757,386070,True,76561198040530605,1,
758,8930,True,76561198040530605,2,
759,330830,True,76561198040530605,1,
760,218230,True,76561198040530605,2,"June 27, 2014"
761,104900,True,76561198040530605,2,"June 9, 2014"
762,440,True,76561198040530605,1,"January 1, 2014"
763,240,True,76561198040530605,1,"December 30, 2011"
764,8980,True,76561197974500703,1,"July 15, 2012"
765,31270,True,76561197974500703,1,"June 17, 2012"
766,113200,True,76561197974500703,1,"June 17, 2012"
767,8190,True,76561197974500703,1,"January 28, 2012"
768,43000,True,76561197974500703,1,"January 28, 2012"
769,18700,False,76561197974500703,1,"December 27, 2011"
770,98800,True,76561197974500703,1,"December 20, 2011"
771,107100,True,76561197974500703,2,"December 20, 2011"
772,630,True,76561197974500703,1,"December 28, 2010"
773,57300,True,76561197974500703,2,"December 28, 2010"
774,213670,True,76561198047185525,2,"March 20, 2014"
775,218620,True,76561198047185525,1,"June 27, 2014"
776,226620,True,76561198047185525,1,"December 16, 2013"
777,391540,True,sweep6060,0,
778,570,True,bilyitu,1,"October 6, 2014"
779,730,True,bilyitu,1,"September 8, 2014"
780,105600,True,76561198021244661,1,"April 15, 2014"
781,209870,True,76561198088538797,2,"September 1, 2015"
782,265630,True,deployablearchnagel,1,"May 30, 2014"
783,401920,True,rotflmaoman,1,"November 6, 2015"
784,33230,True,armouredmarshmallow,1,
785,239200,True,armouredmarshmallow,1,
786,440,True,armouredmarshmallow,1,"November 8, 2015"
787,346900,True,armouredmarshmallow,1,"May 24, 2015"
788,363970,True,armouredmarshmallow,2,
789,65790,True,armouredmarshmallow,1,
790,72850,True,armouredmarshmallow,2,
791,57300,True,armouredmarshmallow,0,
792,230410,True,armouredmarshmallow,1,
793,630,True,armouredmarshmallow,2,"May 24, 2015"
794,70,True,76561198020928326,1,"July 1, 2014"
795,8500,False,Array71,0,"September 27, 2014"
796,244850,True,Array71,2,"June 24, 2014"
797,221100,True,76561198039874575,0,"February 1, 2014"
798,99900,True,arronlim13,2,"May 28, 2015"
799,250900,True,ARTHERDUNGER10,2,"April 13, 2015"
800,211820,True,Mackus1011,2,"December 6, 2013"
801,380600,True,Mackus1011,2,"August 31, 2015"
802,22380,True,Mackus1011,1,"June 18, 2015"
803,252490,True,Mackus1011,0,"October 18, 2014"
804,2450,False,76561198041877981,1,"January 9, 2014"
805,241540,True,76561198041877981,0,"February 28, 2014"
806,220200,True,ARZARNAR,2,
807,47780,True,darkmassieh,1,
808,377160,True,darkmassieh,0,
809,4000,True,darkmassieh,1,
810,107410,True,darkmassieh,1,"May 9, 2015"
811,230190,True,darkmassieh,1,"April 21, 2015"
812,435881,True,darkmassieh,2,
813,490650,True,darkmassieh,2,
814,391270,True,darkmassieh,1,"August 6, 2015"
815,301520,True,darkmassieh,2,"July 30, 2015"
816,227680,False,darkmassieh,1,"January 8, 2015"
817,246420,True,asianturtlefrenzy,1,"December 27, 2015"
818,289130,True,asianturtlefrenzy,2,"December 27, 2015"
819,234630,True,asianturtlefrenzy,2,"December 27, 2015"
820,253030,True,asianturtlefrenzy,1,
821,249050,True,asianturtlefrenzy,2,"December 27, 2015"
822,418340,True,asianturtlefrenzy,2,"December 26, 2015"
823,223850,True,asianturtlefrenzy,2,"December 22, 2015"
824,263020,True,asianturtlefrenzy,1,"July 7, 2015"
825,287980,True,asianturtlefrenzy,1,"June 30, 2015"
826,245550,True,asianturtlefrenzy,2,"May 16, 2014"
827,570,True,blowjobsfurdayzandgayz,1,"January 12, 2015"
828,304050,False,blowjobsfurdayzandgayz,1,
829,417860,True,blowjobsfurdayzandgayz,1,"November 22, 2015"
830,96100,False,blowjobsfurdayzandgayz,0,"March 30, 2015"
831,4000,True,76561198082992295,1,"June 2, 2014"
832,570,True,76561198082992295,1,"May 28, 2014"
833,440,True,76561198082992295,2,"May 28, 2014"
834,230410,True,76561198082992295,2,
835,80,True,LaLocaDeLosDulces,1,"June 27, 2015"
836,56400,True,76561198064352761,1,"March 14, 2014"
837,257850,True,assassin_warman,1,
838,72850,True,assassin_warman,1,"June 25, 2015"
839,105600,True,assassin_warman,1,"July 4, 2015"
840,219150,True,assassin_warman,2,"August 15, 2015"
841,204450,True,assassin_warman,1,
842,239140,True,assassin_warman,2,
843,322500,False,assassin_warman,2,
844,218620,True,assassin_warman,1,"August 25, 2015"
845,440,True,assassin_warman,2,"March 14, 2015"
846,385770,True,Astrelt,1,"July 26, 2015"
847,252630,True,Astrelt,2,"October 10, 2014"
848,212200,True,Astrelt,1,"December 13, 2014"
849,218680,True,Astrelt,1,"December 30, 2014"
850,230410,True,Astrelt,1,"August 17, 2015"
851,4000,True,Astrelt,1,"April 3, 2015"
852,346900,True,Astrelt,2,"April 4, 2015"
853,440,True,Astrelt,1,"August 23, 2012"
854,387860,True,Astrelt,0,"December 5, 2015"
855,221640,True,Astrelt,0,"December 5, 2015"
856,387990,True,76561198091740831,1,
857,310560,False,AtomicWoodchuck,1,
858,630,True,omgihaveawebpage,2,
859,223470,True,omgihaveawebpage,2,
860,253430,True,omgihaveawebpage,2,
861,620,True,omgihaveawebpage,2,
862,4000,True,omgihaveawebpage,2,
863,440,True,omgihaveawebpage,2,
864,730,True,omgihaveawebpage,2,
865,218620,True,Swish0009,1,"June 28, 2014"
866,203160,True,Swish0009,1,"June 22, 2014"
867,230410,True,Swish0009,1,"June 28, 2014"
868,219640,True,Swish0009,2,"June 28, 2014"
869,213850,True,Swish0009,1,"June 9, 2014"
870,72850,True,Aurora99,1,"September 15, 2014"
871,730,True,Aurora99,1,"November 5, 2014"
872,105600,True,Aurora99,2,"January 1, 2015"
873,550,True,Aurora99,1,"September 15, 2014"
874,369580,True,Aurora99,2,"July 22, 2015"
875,282440,False,Aurora99,1,"February 15, 2015"
876,1250,True,Aurora99,1,"May 26, 2014"
877,440,True,Aurora99,1,"May 21, 2014"
878,8400,True,Aurora99,1,"May 2, 2014"
879,271590,False,76561198053071988,0,"October 17, 2015"
880,225640,True,76561198083375450,1,"January 22, 2015"
881,113420,True,76561198083375450,2,"February 10, 2014"
882,226700,False,76561198083375450,1,"October 28, 2014"
883,377160,True,76561198083375450,2,"November 15, 2015"
884,421770,False,76561198083375450,0,"December 26, 2015"
885,239220,True,76561198083375450,1,"July 18, 2015"
886,224600,True,76561198083375450,1,"March 23, 2014"
887,236690,True,scroopy22,1,
888,440,True,76561198078730600,1,"July 4, 2014"
889,17100,True,auzmoz,1,
890,243870,True,auzmoz,2,"June 2, 2014"
891,223750,True,auzmoz,2,
892,65980,True,auzmoz,1,
893,236390,True,auzmoz,1,
894,400250,True,auzmoz,2,
895,296240,True,auzmoz,2,
896,320,True,auzmoz,1,"January 18, 2013"
897,8500,True,auzmoz,1,"January 18, 2013"
898,289130,True,auzzie_96,2,"December 30, 2014"
899,202970,True,fatrangacuntnolifevirgin,2,"July 29, 2014"
900,20920,True,76561198064150679,2,"May 26, 2014"
901,265930,True,76561198110293299,2,"November 8, 2014"
902,346110,True,76561198110293299,2,"June 8, 2015"
903,304930,True,76561198110293299,2,"June 7, 2015"
904,236390,True,76561198110293299,2,"February 14, 2015"
905,270370,True,de_triggered,0,
906,268650,True,de_triggered,1,"November 8, 2015"
907,224540,True,de_triggered,1,"July 6, 2015"
908,219640,True,de_triggered,1,"July 6, 2015"
909,233450,True,de_triggered,1,"July 6, 2015"
910,440,True,de_triggered,2,"July 6, 2015"
911,4000,True,de_triggered,1,"July 6, 2015"
912,236390,True,de_triggered,1,"May 25, 2015"
913,391540,True,76561198071748311,2,
914,215530,True,Azrafael,1,"November 25, 2013"
915,379720,True,Azrafael,1,
916,226860,True,-Azsael-,1,
917,251570,True,76561198076301023,1,"December 26, 2014"
918,55230,True,hoarbiscuit,1,"March 22, 2014"
919,259700,True,bohgeraltofrivia,1,"December 4, 2013"
920,261640,True,bohgeraltofrivia,1,"November 11, 2014"
921,730,True,TeH-B-Rad,1,"September 22, 2014"
922,440,True,TeH-B-Rad,2,"April 9, 2015"
923,221100,True,BAW_Killer,1,"May 25, 2014"
924,287700,False,BAW_Killer,0,"December 13, 2015"
925,359550,False,BAW_Killer,0,"December 13, 2015"
926,22380,True,gamerdude7892,1,"December 4, 2015"
927,570,True,2ez4medick,2,"June 28, 2014"
928,4000,True,BBBirb,2,"January 7, 2014"
929,304050,True,BBBirb,1,
930,570,True,AgentXiri,1,"July 7, 2014"
931,310380,True,76561197998761331,1,"December 6, 2014"
932,4000,True,76561198064579722,1,
933,4000,True,76561198096750939,1,"October 20, 2015"
934,233270,True,potatoskins,2,
935,230410,True,crispymemesmantheyremyfavourite,2,"December 19, 2015"
936,383980,True,crispymemesmantheyremyfavourite,0,"December 22, 2015"
937,304050,True,crispymemesmantheyremyfavourite,1,"July 10, 2015"
938,212680,True,crispymemesmantheyremyfavourite,2,"April 3, 2014"
939,391460,False,76561198074409406,0,"September 18, 2015"
940,346010,True,H-Alo,1,"February 6, 2015"
941,107410,True,420Blz,2,"December 25, 2013"
942,200210,True,76561198076548816,0,"November 1, 2015"
943,304930,False,76561198076548816,0,
944,226700,True,76561198076548816,2,"December 19, 2014"
945,113020,True,76561198076548816,2,"November 1, 2014"
946,219740,True,76561198076548816,2,"August 16, 2014"
947,221100,True,chillrend,1,"January 27, 2014"
948,393010,True,chillrend,2,"December 2, 2015"
949,208090,True,chillrend,1,"February 13, 2014"
950,440,True,chillrend,1,"December 10, 2013"
951,440,True,BarretaJrs,2,
952,440,True,Gborges,1,"July 3, 2014"
953,730,True,lukeyturley,2,
954,247730,False,lukeyturley,0,
955,218230,True,lukeyturley,1,"July 4, 2014"
956,205890,True,PolygonCloud,1,
957,570,True,76561198095142204,1,"February 21, 2015"
958,8400,True,BOB_200,1,"March 7, 2014"
959,434260,True,BOB_200,1,
960,359290,False,76561198070735033,1,"October 26, 2015"
961,10500,True,76561198018560501,2,"November 27, 2013"
962,730,True,76561198069458790,1,
963,265630,True,76561198069458790,1,"May 15, 2014"
964,440,True,76561198069458790,1,"April 2, 2014"
965,218620,True,76561198051148175,0,"January 2, 2014"
966,220240,True,76561198047208452,2,"December 26, 2013"
967,34900,True,76561198047208452,0,
968,113200,True,76561198047208452,2,"August 15, 2014"
969,239160,True,generalale,0,"April 12, 2014"
970,220240,True,generalale,1,"November 30, 2014"
971,440,True,generalale,2,"November 21, 2013"
972,630,True,brendoboy,2,"December 30, 2013"
973,218620,False,brendoboy,1,"September 5, 2014"
974,208090,False,brendoboy,1,"March 6, 2014"
975,230410,True,brendoboy,0,"April 13, 2014"
976,322330,True,brendoboy,1,"December 16, 2014"
977,241930,True,brendoboy,1,
978,1250,True,brendoboy,1,"July 3, 2014"
979,200210,True,76561198071234254,1,"October 4, 2014"
980,238460,True,76561198071234254,2,"July 5, 2014"
981,730,True,76561198071234254,2,"August 17, 2013"
982,105600,True,76561198071234254,2,"August 14, 2013"
983,440,True,76561198071234254,2,"June 8, 2013"
984,72850,True,76561198165870150,1,
985,730,True,76561198165870150,1,
986,236390,True,76561197988934555,1,
987,290300,True,76561197988934555,1,
988,295110,True,76561197988934555,2,"December 15, 2015"
989,301520,True,76561197988934555,1,"March 28, 2015"
